210.844441277	279.069316013
119.89200766	158.771747222
156.684458949	196.083159224
142.980948203	186.025949408
120.371242185	147.32304187
312.711028843	392.612038759
213.372734285	259.822653167
232.843202616	298.385651918
-159.450920287	-196.74632678
56.2532798273	59.1859869801
95.2215245733	119.165369812
227.575276544	280.53308217
36.6284965624	56.4148491499
168.195194294	197.466784136
118.927680828	145.290881865
93.1477390199	116.22094892
174.214553521	206.233682123
80.3935587389	102.650786417
-49.0861571112	-32.3670866028
82.9622033039	109.005840051
-6.19488341423	10.0883677086
-48.7572672201	-68.4525973656
-40.4615974418	-62.6214640736
110.513004592	128.682257919
39.5858186113	49.5629138566
116.245235867	154.132972522
65.6602185433	84.7804712594
-51.7021102426	-53.9835598238
102.926425813	130.34430406
-21.7146062629	-20.2134826247
11.3065365693	20.1834634476
108.045451325	143.251892617
104.782714769	132.921647974
52.9366354839	70.9474075069
137.076440343	167.479288363
85.5113865472	112.173704315
138.451130455	162.694533186
110.013977438	130.419824519
-21.6677792727	-21.238505631
175.404387155	220.618098419
310.853933248	395.940444496
67.4051840791	87.1418774337
-54.2704622491	-75.9998498928
5.56672799239	3.99093648943
39.8096883867	44.8158406888
94.8921215614	132.064058448
70.8091569419	87.4937396527
57.9880182819	61.6109040645
169.751953404	214.444832865
-48.511671659	-71.0716208273
240.993582059	274.730807335
163.818909848	202.056930962
120.766923488	148.552776318
169.817159563	222.932450741
57.011915137	85.3691446635
105.725545926	137.157543837
20.2311942158	13.9197010181
42.5502379798	60.5258478481
-44.0213663903	-62.161352733
225.690034959	280.777154837
117.50416701	150.344642829
92.6175924167	83.1509581464
49.2974108533	67.4553672278
156.522600481	205.10619003
291.939084172	365.143487956
166.195891425	209.287917803
184.421770347	229.047263176
170.998238568	201.837402711
181.508742289	245.11673307
358.195972153	449.935010561
-12.4445674693	-12.2115623713
-67.6622966636	-95.32484795
105.461211879	133.221862909
-17.1065942185	-19.0718324672
-5.24163746067	-20.3534452123
81.271155956	102.958977098
